,,,,,,
,Start Date,1/25/00,,,,
,End Date,,,,,
,,,,,,
,SPX Index,,,,,
,Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,
,10/15/29,30.3,30.3,30.3,30.3,29.6928571428571
,10/16/29,29.24,29.24,29.24,29.24,29.1185714285714
,10/17/29,29.69,29.69,29.69,29.69,28.7892857142857
,10/18/29,28.84,28.84,28.84,28.84,28.1314285714286
,10/21/29,27.73,27.73,27.73,27.73,27.4021428571429
,10/22/29,28.27,28.27,28.27,28.27,26.9278571428571
,10/23/29,26.6,26.6,26.6,26.6,25.72
,10/24/29,25.75,25.75,25.75,25.75,24.1828571428571
,10/25/29,26.12,26.12,26.12,26.12,23.5860714285714
,10/28/29,22.74,22.74,22.74,22.74,23.4485714285714
,10/29/29,20.43,20.43,20.43,20.43,23.1407142857143
,10/30/29,22.99,22.99,22.99,22.99,22.3982142857143
,10/31/29,24.15,24.15,24.15,24.15,22.0292857142857
,11/4/29,22.88,22.88,22.88,22.88,21.7825
,11/6/29,20.61,20.61,20.61,20.61,21.2614285714286
,11/7/29,21.37,21.37,21.37,21.37,20.4782142857143
,11/8/29,21.18,21.18,21.18,21.18,19.5796428571429
,11/11/29,19.86,19.86,19.86,19.86,19.3078571428571
,11/12/29,18.73,18.73,18.73,18.73,19.4310714285714
,11/13/29,17.66,17.66,17.66,17.66,19.5128571428571
,11/14/29,19.24,19.24,19.24,19.24,19.7928571428571
,11/15/29,20.3,20.3,20.3,20.3,20.2325
,11/18/29,20.09,20.09,20.09,20.09,20.7067857142857
,11/19/29,20.7,20.7,20.7,20.7,21.0582142857143
,11/20/29,21.27,21.27,21.27,21.27,21.2089285714286
,11/21/29,21.61,21.61,21.61,21.61,21.1317857142857
,11/22/29,21.53,21.53,21.53,21.53,21.1067857142857
,11/25/29,21.28,21.28,21.28,21.28,21.0596428571429
,11/26/29,20.66,20.66,20.66,20.66,21.1785714285714
,11/27/29,20.92,20.92,20.92,20.92,21.3839285714286
,12/2/29,20.95,20.95,20.95,20.95,21.5285714285714
,12/3/29,21.65,21.65,21.65,21.65,21.8060714285714
,12/4/29,22.05,22.05,22.05,22.05,22.0292857142857
,12/5/29,21.87,21.87,21.87,21.87,22.2328571428571
,12/6/29,22.45,22.45,22.45,22.45,22.33
,12/9/29,22.4,22.4,22.4,22.4,22.0735714285714
,12/10/29,22.57,22.57,22.57,22.57,21.9667857142857
,12/11/29,22.38,22.38,22.38,22.38,21.78
,12/12/29,21.17,21.17,21.17,21.17,21.67
,12/13/29,21.7,21.7,21.7,21.7,21.5567857142857
,12/16/29,21.33,21.33,21.33,21.33,21.3360714285714
,12/17/29,21.56,21.56,21.56,21.56,21.0042857142857
,12/18/29,21.42,21.42,21.42,21.42,20.7767857142857
,12/19/29,20.85,20.85,20.85,20.85,20.6142857142857
,12/20/29,20.16,20.16,20.16,20.16,20.6110714285714
,12/23/29,20.26,20.26,20.26,20.26,20.6203571428571
,12/24/29,20.39,20.39,20.39,20.39,20.6735714285714
,12/26/29,20.84,20.84,20.84,20.84,20.8857142857143
,12/27/29,20.82,20.82,20.82,20.82,21.0089285714286
,12/30/29,20.89,20.89,20.89,20.89,21.1082142857143
,12/31/29,21.45,21.45,21.45,21.45,21.2403571428571
,1/2/30,21.18,21.18,21.18,21.18,21.2853571428571
,1/3/30,21.23,21.23,21.23,21.23,21.3085714285714
,1/6/30,21.5,21.5,21.5,21.5,21.3975
,1/7/30,21.31,21.31,21.31,21.31,21.4428571428571
,1/8/30,21.29,21.29,21.29,21.29,21.4771428571429
,1/9/30,21.62,21.62,21.62,21.62,21.5092857142857
,1/10/30,21.55,21.55,21.55,21.55,21.5521428571429
,1/13/30,21.52,21.52,21.52,21.52,21.5521428571429
,1/14/30,21.56,21.56,21.56,21.56,21.4978571428571
,1/15/30,21.65,21.65,21.65,21.65,21.4903571428571
,1/16/30,21.5,21.5,21.5,21.5,21.5146428571429
,1/17/30,21.31,21.31,21.31,21.31,21.5417857142857
,1/20/30,21.5,21.5,21.5,21.5,21.6175
,1/21/30,21.61,21.61,21.61,21.61,21.7332142857143
,1/22/30,21.63,21.63,21.63,21.63,21.8775
,1/23/30,21.84,21.84,21.84,21.84,21.9689285714286
,1/24/30,22.04,22.04,22.04,22.04,22.0946428571429
,1/27/30,22.21,22.21,22.21,22.21,22.22
,1/28/30,22.1,22.1,22.1,22.1,22.3946428571429
,1/29/30,22.35,22.35,22.35,22.35,22.5153571428571
,1/30/30,22.47,22.47,22.47,22.47,22.6714285714286
,1/31/30,22.79,22.79,22.79,22.79,22.8678571428571
,2/3/30,22.74,22.74,22.74,22.74,22.9625
,2/4/30,23.01,23.01,23.01,23.01,23.0003571428571
,2/5/30,23.31,23.31,23.31,23.31,23.0535714285714
,2/6/30,23.06,23.06,23.06,23.06,23.1335714285714
,2/7/30,22.97,22.97,22.97,22.97,23.2046428571429
,2/10/30,23.12,23.12,23.12,23.12,23.2510714285714
,2/11/30,23.32,23.32,23.32,23.32,23.2628571428571
,2/13/30,23.36,23.36,23.36,23.36,23.2814285714286
,2/14/30,23.35,23.35,23.35,23.35,23.2396428571429
,2/17/30,23.26,23.26,23.26,23.26,23.0867857142857
,2/18/30,23.28,23.28,23.28,23.28,23.0210714285714
,2/19/30,23.07,23.07,23.07,23.07,22.9096428571429
,2/20/30,22.64,22.64,22.64,22.64,22.825
,2/21/30,22.92,22.92,22.92,22.92,22.8689285714286
,2/24/30,22.68,22.68,22.68,22.68,22.9107142857143
,2/25/30,22.69,22.69,22.69,22.69,23.0096428571429
,2/26/30,23.11,23.11,23.11,23.11,23.1210714285714
,2/27/30,23.08,23.08,23.08,23.08,23.2517857142857
,2/28/30,23.28,23.28,23.28,23.28,23.3153571428571
,3/3/30,23.36,23.36,23.36,23.36,23.4121428571429
,3/4/30,23.54,23.54,23.54,23.54,23.4767857142857
,3/5/30,23.36,23.36,23.36,23.36,23.5442857142857
,3/6/30,23.59,23.59,23.59,23.59,23.6032142857143
,3/7/30,23.59,23.59,23.59,23.59,23.5814285714286
,3/10/30,23.67,23.67,23.67,23.67,23.5910714285714
,3/11/30,23.72,23.72,23.72,23.72,23.5610714285714
,3/12/30,23.46,23.46,23.46,23.46,23.5828571428571
,3/13/30,23.6,23.6,23.6,23.6,23.6592857142857
,3/14/30,23.45,23.45,23.45,23.45,23.7571428571429
,3/17/30,23.67,23.67,23.67,23.67,23.8696428571429
,3/18/30,23.9,23.9,23.9,23.9,24.0046428571429
,3/19/30,24.03,24.03,24.03,24.03,24.1075
,3/20/30,24.14,24.14,24.14,24.14,24.1785714285714
,3/21/30,24.29,24.29,24.29,24.29,24.3135714285714
,3/24/30,24.28,24.28,24.28,24.28,24.4021428571429
,3/25/30,24.25,24.25,24.25,24.25,24.5367857142857
,3/26/30,24.62,24.62,24.62,24.62,24.7146428571429
,3/27/30,24.57,24.57,24.57,24.57,24.9142857142857
,3/28/30,24.85,24.85,24.85,24.85,25.0103571428571
,3/31/30,25.14,25.14,25.14,25.14,25.0892857142857
,4/1/30,25.37,25.37,25.37,25.37,25.2307142857143
,4/2/30,25.11,25.11,25.11,25.11,25.3542857142857
,4/3/30,25.16,25.16,25.16,25.16,25.4060714285714
,4/4/30,25.54,25.54,25.54,25.54,25.5385714285714
,4/7/30,25.6,25.6,25.6,25.6,25.6575
,4/8/30,25.46,25.46,25.46,25.46,25.7367857142857
,4/9/30,25.87,25.87,25.87,25.87,25.7625
,4/10/30,25.92,25.92,25.92,25.92,25.7703571428571
,4/11/30,25.84,25.84,25.84,25.84,25.7260714285714
,4/14/30,25.73,25.73,25.73,25.73,25.7307142857143
,4/15/30,25.74,25.74,25.74,25.74,25.61
,4/16/30,25.56,25.56,25.56,25.56,25.5625
,4/17/30,25.75,25.75,25.75,25.75,25.5425
,4/21/30,25.29,25.29,25.29,25.29,25.4828571428571
,4/22/30,25.5,25.5,25.5,25.5,25.4292857142857
,4/23/30,25.55,25.55,25.55,25.55,25.2507142857143
,4/24/30,25.35,25.35,25.35,25.35,25.0932142857143
,4/25/30,25.32,25.32,25.32,25.32,25.0146428571429
,4/28/30,24.76,24.76,24.76,24.76,24.8
,4/29/30,24.73,24.73,24.73,24.73,24.4457142857143
,4/30/30,24.9,24.9,24.9,24.9,24.0146428571429
,5/1/30,24.3,24.3,24.3,24.3,23.8632142857143
,5/2/30,23.57,23.57,23.57,23.57,23.655
,5/5/30,22.98,22.98,22.98,22.98,23.5210714285714
,5/6/30,23.76,23.76,23.76,23.76,23.5071428571429
,5/7/30,23.31,23.31,23.31,23.31,23.6364285714286
,5/8/30,23.4,23.4,23.4,23.4,23.8557142857143
,5/9/30,23.69,23.69,23.69,23.69,24.0821428571429
,5/12/30,24.09,24.09,24.09,24.09,24.1517857142857
,5/13/30,24.42,24.42,24.42,24.42,24.2342857142857
,5/14/30,24.57,24.57,24.57,24.57,24.1496428571429
,5/15/30,24.17,24.17,24.17,24.17,24.08
,5/16/30,24.28,24.28,24.28,24.28,23.9742857142857
,5/19/30,23.75,23.75,23.75,23.75,23.8935714285714
,5/20/30,23.86,23.86,23.86,23.86,23.8953571428571
,5/21/30,23.74,23.74,23.74,23.74,23.9664285714286
,5/22/30,23.79,23.79,23.79,23.79,24.0378571428571
,5/23/30,24.03,24.03,24.03,24.03,24.1457142857143
,5/26/30,24.23,24.23,24.23,24.23,24.2585714285714
,5/27/30,24.24,24.24,24.24,24.24,24.3264285714286
,5/28/30,24.38,24.38,24.38,24.38,24.3157142857143
,5/29/30,24.49,24.49,24.49,24.49,24.3185714285714
,6/2/30,24.4,24.4,24.4,24.4,24.2171428571429
,6/3/30,24.18,24.18,24.18,24.18,24.0296428571429
,6/4/30,24.29,24.29,24.29,24.29,23.5828571428571
,6/5/30,23.91,23.91,23.91,23.91,23.365
,6/6/30,23.52,23.52,23.52,23.52,22.9975
,6/9/30,22.38,22.38,22.38,22.38,22.6910714285714
,6/10/30,23.01,23.01,23.01,23.01,22.4903571428571
,6/11/30,22.2,22.2,22.2,22.2,21.9371428571429
,6/12/30,22.13,22.13,22.13,22.13,21.5085714285714
,6/13/30,22.26,22.26,22.26,22.26,21.005
,6/16/30,20.56,20.56,20.56,20.56,20.8239285714286
,6/17/30,20.58,20.58,20.58,20.58,20.5871428571429
,6/18/30,19.86,19.86,19.86,19.86,20.38
,6/19/30,20.79,20.79,20.79,20.79,20.0707142857143
,6/20/30,20.25,20.25,20.25,20.25,19.9014285714286
,6/23/30,20.09,20.09,20.09,20.09,19.8835714285714
,6/24/30,19.39,19.39,19.39,19.39,19.8389285714286
,6/25/30,19.54,19.54,19.54,19.54,19.9585714285714
,6/26/30,20,20,20,20,20.035
,6/27/30,19.81,19.81,19.81,19.81,20.1667857142857
,6/30/30,20.46,20.46,20.46,20.46,20.2328571428571
,7/1/30,20.24,20.24,20.24,20.24,20.1632142857143
,7/2/30,20.46,20.46,20.46,20.46,20.1182142857143
,7/3/30,20.25,20.25,20.25,20.25,20.1467857142857
,7/7/30,19.83,19.83,19.83,19.83,20.2867857142857
,7/8/30,19.97,19.97,19.97,19.97,20.3607142857143
,7/9/30,20.26,20.26,20.26,20.26,20.6260714285714
,7/10/30,20.77,20.77,20.77,20.77,20.8492857142857
,7/11/30,20.55,20.55,20.55,20.55,21.0742857142857
,7/14/30,21.36,21.36,21.36,21.36,21.2653571428571
,7/15/30,21.32,21.32,21.32,21.32,21.4464285714286
,7/16/30,21.48,21.48,21.48,21.48,21.3660714285714
,7/17/30,21.58,21.58,21.58,21.58,21.3746428571429
,7/18/30,21.77,21.77,21.77,21.77,21.4407142857143
,7/21/30,20.94,20.94,20.94,20.94,21.4260714285714
,7/22/30,21.32,21.32,21.32,21.32,21.4392857142857
,7/23/30,21.66,21.66,21.66,21.66,21.5317857142857
,7/24/30,21.38,21.38,21.38,21.38,21.5732142857143
,7/25/30,21.5,21.5,21.5,21.5,21.4764285714286
,7/28/30,21.82,21.82,21.82,21.82,21.4071428571429
,7/29/30,21.65,21.65,21.65,21.65,21.3167857142857
,7/30/30,21.08,21.08,21.08,21.08,21.3485714285714
,7/31/30,21.21,21.21,21.21,21.21,21.3753571428571
,8/1/30,21.11,21.11,21.11,21.11,21.3164285714286
,8/4/30,21.52,21.52,21.52,21.52,21.2503571428571
,8/5/30,21.52,21.52,21.52,21.52,21.0078571428571
,8/6/30,21.18,21.18,21.18,21.18,20.8267857142857
,8/7/30,21.06,21.06,21.06,21.06,20.5446428571429
,8/8/30,20.27,20.27,20.27,20.27,20.3739285714286
,8/11/30,20.4,20.4,20.4,20.4,20.2546428571429
,8/12/30,19.88,19.88,19.88,19.88,20.3189285714286
,8/13/30,20.15,20.15,20.15,20.15,20.3603571428571
,8/14/30,20.16,20.16,20.16,20.16,20.4703571428571
,8/15/30,20.7,20.7,20.7,20.7,20.5910714285714
,8/18/30,20.54,20.54,20.54,20.54,20.6432142857143
,8/19/30,20.74,20.74,20.74,20.74,20.7057142857143
,8/20/30,20.85,20.85,20.85,20.85,20.7178571428571
,8/21/30,20.64,20.64,20.64,20.64,20.7864285714286
,8/22/30,20.79,20.79,20.79,20.79,20.885
,8/25/30,20.68,20.68,20.68,20.68,20.9596428571429
,8/26/30,20.98,20.98,20.98,20.98,21.0803571428571
,8/27/30,21.14,21.14,21.14,21.14,21.185
,8/28/30,21.13,21.13,21.13,21.13,21.2107142857143
,8/29/30,21.37,21.37,21.37,21.37,21.1853571428571
,9/2/30,21.38,21.38,21.38,21.38,21.2278571428571
,9/3/30,21.17,21.17,21.17,21.17,21.33
,9/4/30,21.02,21.02,21.02,21.02,21.4471428571429
,9/5/30,21.34,21.34,21.34,21.34,21.5667857142857
,9/8/30,21.63,21.63,21.63,21.63,21.6339285714286
,9/9/30,21.76,21.76,21.76,21.76,21.6339285714286
,9/10/30,21.86,21.86,21.86,21.86,21.5446428571429
,9/11/30,21.72,21.72,21.72,21.72,21.4567857142857
,9/12/30,21.5,21.5,21.5,21.5,21.3907142857143
,9/15/30,21.19,21.19,21.19,21.19,21.2792857142857
,9/16/30,21.22,21.22,21.22,21.22,21.0978571428571
,9/17/30,21.29,21.29,21.29,21.29,20.8310714285714
,9/18/30,21.06,21.06,21.06,21.06,20.6871428571429
,9/19/30,20.68,20.68,20.68,20.68,20.4985714285714
,9/22/30,20.17,20.17,20.17,20.17,20.2535714285714
,9/23/30,20.44,20.44,20.44,20.44,19.9867857142857
,9/24/30,20.11,20.11,20.11,20.11,19.6439285714286
,9/25/30,19.73,19.73,19.73,19.73,19.3121428571429
,9/26/30,19.43,19.43,19.43,19.43,19.2625
,9/29/30,18.86,18.86,18.86,18.86,19.1796428571429
,9/30/30,18.59,18.59,18.59,18.59,19.2017857142857
,10/1/30,19.42,19.42,19.42,19.42,19.0460714285714
,10/2/30,19.18,19.18,19.18,19.18,18.9328571428571
,10/3/30,19.42,19.42,19.42,19.42,18.7935714285714
,10/6/30,18.61,18.61,18.61,18.61,18.4882142857143
,10/7/30,18.62,18.62,18.62,18.62,18.3257142857143
,10/8/30,18.4,18.4,18.4,18.4,18.16
,10/9/30,17.67,17.67,17.67,17.67,18.1121428571429
,10/10/30,18.11,18.11,18.11,18.11,18.0278571428571
,10/14/30,17.91,17.91,17.91,17.91,17.7896428571429
,10/15/30,18.2,18.2,18.2,18.2,17.7060714285714
,10/16/30,17.88,17.88,17.88,17.88,17.5221428571429
,10/17/30,17.16,17.16,17.16,17.16,17.3228571428571
,10/20/30,17.57,17.57,17.57,17.57,17.2267857142857
,10/21/30,17.05,17.05,17.05,17.05,17.3082142857143
,10/22/30,16.9,16.9,16.9,16.9,17.4160714285714
,10/23/30,17.14,17.14,17.14,17.14,17.5475
,10/24/30,17.74,17.74,17.74,17.74,17.5764285714286
,10/27/30,17.78,17.78,17.78,17.78,17.5535714285714
,10/28/30,17.86,17.86,17.86,17.86,17.4203571428571
,10/29/30,17.55,17.55,17.55,17.55,17.3332142857143
,10/30/30,17.34,17.34,17.34,17.34,17.1189285714286
,10/31/30,16.94,16.94,16.94,16.94,16.9521428571429
,11/3/30,17.13,17.13,17.13,17.13,16.6857142857143
,11/5/30,16.62,16.62,16.62,16.62,16.345
,11/6/30,16.65,16.65,16.65,16.65,16.1385714285714
,11/7/30,16.09,16.09,16.09,16.09,16.075
,11/10/30,15.54,15.54,15.54,15.54,16.145
,11/11/30,15.79,15.79,15.79,15.79,16.3178571428571
,11/12/30,16.14,16.14,16.14,16.14,16.3785714285714
,11/13/30,16.56,16.56,16.56,16.56,16.4903571428571
,11/14/30,16.89,16.89,16.89,16.89,16.6692857142857
,11/17/30,16.48,16.48,16.48,16.48,16.7782142857143
,11/18/30,16.66,16.66,16.66,16.66,16.9110714285714
,11/19/30,17.01,17.01,17.01,17.01,16.9685714285714
,11/20/30,16.94,16.94,16.94,16.94,16.9585714285714
,11/21/30,17.2,17.2,17.2,17.2,16.89
,11/24/30,17.05,17.05,17.05,17.05,16.7592857142857
,11/25/30,16.85,16.85,16.85,16.85,16.7435714285714
,11/26/30,16.61,16.61,16.61,16.61,16.7753571428571
,11/28/30,16.38,16.38,16.38,16.38,16.7339285714286
,12/1/30,16.8,16.8,16.8,16.8,16.6489285714286
,12/2/30,16.96,16.96,16.96,16.96,16.5889285714286
,12/3/30,16.67,16.67,16.67,16.67,16.4289285714286
,12/4/30,16.42,16.42,16.42,16.42,16.2942857142857
,12/5/30,16.43,16.43,16.43,16.43,16.1114285714286
,12/8/30,15.97,15.97,15.97,15.97,15.9217857142857
,12/9/30,15.98,15.98,15.98,15.98,15.7525
,12/10/30,15.73,15.73,15.73,15.73,15.505
,12/11/30,15.55,15.55,15.55,15.55,15.1853571428571
,12/12/30,15.43,15.43,15.43,15.43,15.1042857142857
,12/15/30,14.94,14.94,14.94,14.94,15.0814285714286
,12/16/30,14.44,14.44,14.44,14.44,15.1282142857143
,12/17/30,15.11,15.11,15.11,15.11,15.0596428571429
,12/18/30,15.22,15.22,15.22,15.22,15.035
,12/19/30,15.39,15.39,15.39,15.39,15.0771428571429
,12/22/30,14.88,14.88,14.88,14.88,15.0339285714286
,12/23/30,14.96,14.96,14.96,14.96,14.9435714285714
,12/24/30,15.16,15.16,15.16,15.16,14.9521428571429
,12/26/30,14.85,14.85,14.85,14.85,15.0364285714286
,12/29/30,14.72,14.72,14.72,14.72,15.25
,12/30/30,15.06,15.06,15.06,15.06,15.4489285714286
,12/31/30,15.34,15.34,15.34,15.34,15.6632142857143
,1/2/31,15.85,15.85,15.85,15.85,15.8328571428571
,1/5/31,15.93,15.93,15.93,15.93,15.9932142857143
,1/6/31,16.13,16.13,16.13,16.13,16.0596428571429
,1/7/31,16.09,16.09,16.09,16.09,16.0325
,1/8/31,16.23,16.23,16.23,16.23,15.94
,1/9/31,16.07,16.07,16.07,16.07,15.8996428571429
,1/12/31,15.84,15.84,15.84,15.84,15.7703571428571
,1/13/31,15.65,15.65,15.65,15.65,15.7125
,1/14/31,15.83,15.83,15.83,15.83,15.6228571428571
,1/15/31,15.46,15.46,15.46,15.46,15.6407142857143
,1/16/31,15.65,15.65,15.65,15.65,15.6689285714286
,1/19/31,15.46,15.46,15.46,15.46,15.7717857142857
,1/20/31,15.78,15.78,15.78,15.78,15.9471428571429
,1/21/31,15.78,15.78,15.78,15.78,16.0964285714286
,1/22/31,16.07,16.07,16.07,16.07,16.1921428571429
,1/23/31,16.42,16.42,16.42,16.42,16.1889285714286
,1/26/31,16.4,16.4,16.4,16.4,16.2032142857143
,1/27/31,16.32,16.32,16.32,16.32,16.2085714285714
,1/28/31,16.02,16.02,16.02,16.02,16.1917857142857
,1/29/31,16.17,16.17,16.17,16.17,16.1917857142857
,1/30/31,16.19,16.19,16.19,16.19,16.2207142857143
,2/2/31,16.16,16.16,16.16,16.16,16.2246428571429
,2/3/31,16.24,16.24,16.24,16.24,16.2446428571429
,2/4/31,16.33,16.33,16.33,16.33,16.4282142857143
,2/5/31,16.22,16.22,16.22,16.22,16.6510714285714
,2/6/31,16.27,16.27,16.27,16.27,16.8492857142857
,2/9/31,16.96,16.96,16.96,16.96,16.9825
,2/10/31,17.23,17.23,17.23,17.23,17.1221428571429
,2/11/31,17.28,17.28,17.28,17.28,17.1532142857143
,2/13/31,17.18,17.18,17.18,17.18,17.1921428571429
,2/16/31,17.34,17.34,17.34,17.34,17.2553571428571
,2/17/31,17.05,17.05,17.05,17.05,17.3717857142857
,2/18/31,17.2,17.2,17.2,17.2,17.5860714285714
,2/19/31,17.43,17.43,17.43,17.43,17.7185714285714
,2/20/31,17.71,17.71,17.71,17.71,17.8728571428571
,2/24/31,18.17,18.17,18.17,18.17,17.9625
,2/25/31,17.97,17.97,17.97,17.97,17.8896428571429
,2/26/31,18.17,18.17,18.17,18.17,17.8003571428571
,2/27/31,18.03,18.03,18.03,18.03,17.6685714285714
,3/2/31,17.52,17.52,17.52,17.52,17.6375
,3/3/31,17.5,17.5,17.5,17.5,17.5310714285714
,3/4/31,17.34,17.34,17.34,17.34,17.5578571428571
,3/5/31,17.69,17.69,17.69,17.69,17.5892857142857
,3/6/31,17.32,17.32,17.32,17.32,17.5817857142857
,3/9/31,17.76,17.76,17.76,17.76,17.5442857142857
,3/10/31,17.72,17.72,17.72,17.72,17.4903571428571
,3/11/31,17.52,17.52,17.52,17.52,17.5496428571429
,3/12/31,17.4,17.4,17.4,17.4,17.5585714285714
,3/13/31,17.32,17.32,17.32,17.32,17.6157142857143
,3/16/31,17.77,17.77,17.77,17.77,17.7210714285714
,3/17/31,17.58,17.58,17.58,17.58,17.8285714285714
,3/18/31,17.81,17.81,17.81,17.81,17.8417857142857
,3/19/31,18.01,18.01,18.01,18.01,17.8721428571429
,3/20/31,18.06,18.06,18.06,18.06,17.8575
,3/23/31,17.76,17.76,17.76,17.76,17.7825
,3/24/31,17.88,17.88,17.88,17.88,17.6264285714286
,3/25/31,17.78,17.78,17.78,17.78,17.3542857142857
,3/26/31,17.54,17.54,17.54,17.54,17.1378571428571
,3/27/31,17.21,17.21,17.21,17.21,16.9278571428571
,3/30/31,16.66,16.66,16.66,16.66,16.7446428571429
,3/31/31,16.69,16.69,16.69,16.69,16.625
,4/1/31,16.52,16.52,16.52,16.52,16.4960714285714
,4/2/31,16.45,16.45,16.45,16.45,16.4671428571429
,4/6/31,16.5,16.5,16.5,16.5,16.4410714285714
,4/7/31,16.28,16.28,16.28,16.28,16.4364285714286
,4/8/31,16.5,16.5,16.5,16.5,16.505
,4/9/31,16.41,16.41,16.41,16.41,16.5139285714286
,4/10/31,16.46,16.46,16.46,16.46,16.4382142857143
,4/13/31,16.72,16.72,16.72,16.72,16.3239285714286
,4/14/31,16.51,16.51,16.51,16.51,16.1578571428571
,4/15/31,16.18,16.18,16.18,16.18,16.0767857142857
,4/16/31,15.98,15.98,15.98,15.98,15.9067857142857
,4/17/31,15.73,15.73,15.73,15.73,15.6896428571429
,4/20/31,15.96,15.96,15.96,15.96,15.5435714285714
,4/21/31,15.54,15.54,15.54,15.54,15.4410714285714
,4/22/31,15.22,15.22,15.22,15.22,15.2378571428571
,4/23/31,15.29,15.29,15.29,15.29,15.0557142857143
,4/24/31,15.29,15.29,15.29,15.29,14.8364285714286
,4/27/31,14.76,14.76,14.76,14.76,14.8539285714286
,4/28/31,14.67,14.67,14.67,14.67,14.7775
,4/29/31,14.37,14.37,14.37,14.37,14.8239285714286
,4/30/31,15.09,15.09,15.09,15.09,14.8485714285714
,5/1/31,14.65,14.65,14.65,14.65,14.9032142857143
,5/4/31,15.06,15.06,15.06,15.06,14.9339285714286
,5/5/31,14.94,14.94,14.94,14.94,15.0771428571429
,5/6/31,15.01,15.01,15.01,15.01,15.1196428571429
,5/7/31,14.95,14.95,14.95,14.95,15.1210714285714
,5/8/31,15.44,15.44,15.44,15.44,15.0960714285714
,5/11/31,15.19,15.19,15.19,15.19,14.9910714285714
,5/12/31,15.04,15.04,15.04,15.04,14.8410714285714
,5/13/31,14.99,14.99,14.99,14.99,14.5614285714286
,5/14/31,14.66,14.66,14.66,14.66,14.3189285714286
,5/15/31,14.44,14.44,14.44,14.44,14.1139285714286
,5/18/31,13.84,13.84,13.84,13.84,13.9953571428571
,5/19/31,13.83,13.83,13.83,13.83,13.9303571428571
,5/20/31,13.75,13.75,13.75,13.75,13.7678571428571
,5/21/31,13.89,13.89,13.89,13.89,13.6528571428571
,5/22/31,13.94,13.94,13.94,13.94,13.5371428571429
,5/25/31,13.4,13.4,13.4,13.4,13.4546428571429
,5/26/31,13.41,13.41,13.41,13.41,13.3182142857143
,5/27/31,13.26,13.26,13.26,13.26,13.0528571428571
,5/28/31,13.31,13.31,13.31,13.31,12.7907142857143
,5/29/31,13.02,13.02,13.02,13.02,12.8207142857143
,6/1/31,12.4,12.4,12.4,12.4,12.9682142857143
,6/2/31,12.2,12.2,12.2,12.2,13.0732142857143
,6/3/31,13.12,13.12,13.12,13.12,13.2132142857143
,6/4/31,13.55,13.55,13.55,13.55,13.2892857142857
,6/5/31,13.4,13.4,13.4,13.4,13.4439285714286
,6/8/31,13.56,13.56,13.56,13.56,13.5596428571429
,6/9/31,13.34,13.34,13.34,13.34,13.6257142857143
,6/10/31,13.7,13.7,13.7,13.7,13.6392857142857
,6/11/31,13.73,13.73,13.73,13.73,13.6575
,6/12/31,13.75,13.75,13.75,13.75,13.6289285714286
,6/15/31,13.63,13.63,13.63,13.63,13.5421428571429
,6/16/31,13.66,13.66,13.66,13.66,13.4453571428571
,6/17/31,13.51,13.51,13.51,13.51,13.7132142857143
,6/18/31,13.27,13.27,13.27,13.27,13.8996428571429
,6/19/31,13.22,13.22,13.22,13.22,14.2325
,6/22/31,14.61,14.61,14.61,14.61,14.4882142857143
,6/23/31,14.41,14.41,14.41,14.41,14.7864285714286
,6/24/31,15.09,15.09,15.09,15.09,14.9539285714286
,6/25/31,14.99,14.99,14.99,14.99,14.9914285714286
,6/26/31,15.35,15.35,15.35,15.35,15.0314285714286
,6/29/31,15.09,15.09,15.09,15.09,15.0225
,6/30/31,14.83,14.83,14.83,14.83,15.0746428571429
,7/1/31,15.07,15.07,15.07,15.07,15.0807142857143
,7/2/31,14.94,14.94,14.94,14.94,14.9353571428571
,7/3/31,15.26,15.26,15.26,15.26,14.785
,7/6/31,15.1,15.1,15.1,15.1,14.6903571428571
,7/7/31,14.51,14.51,14.51,14.51,14.6428571428571
,7/8/31,14.37,14.37,14.37,14.37,14.5110714285714
,7/9/31,14.49,14.49,14.49,14.49,14.3696428571429
,7/10/31,14.63,14.63,14.63,14.63,14.1975
,7/13/31,14.23,14.23,14.23,14.23,14.1567857142857
,7/14/31,14.09,14.09,14.09,14.09,14.1617857142857
,7/15/31,13.8,13.8,13.8,13.8,14.2178571428571
,7/16/31,14.14,14.14,14.14,14.14,14.315
,7/17/31,14.27,14.27,14.27,14.27,14.3275
,7/20/31,14.46,14.46,14.46,14.46,14.3382142857143
,7/21/31,14.62,14.62,14.62,14.62,14.2646428571429
,7/22/31,14.28,14.28,14.28,14.28,14.2
,7/23/31,14.28,14.28,14.28,14.28,14.1767857142857
,7/24/31,13.97,13.97,13.97,13.97,14.0467857142857
,7/27/31,14.03,14.03,14.03,14.03,13.9575
,7/28/31,14.18,14.18,14.18,14.18,13.88
,7/29/31,13.74,13.74,13.74,13.74,13.8721428571429
,7/30/31,13.8,13.8,13.8,13.8,13.8542857142857
,7/31/31,13.73,13.73,13.73,13.73,13.7910714285714
,8/3/31,13.93,13.93,13.93,13.93,13.7192857142857
,8/4/31,13.84,13.84,13.84,13.84,13.685
,8/5/31,13.64,13.64,13.64,13.64,13.6403571428571
,8/6/31,13.55,13.55,13.55,13.55,13.7146428571429
,8/7/31,13.61,13.61,13.61,13.61,13.7321428571429
,8/10/31,13.55,13.55,13.55,13.55,13.8092857142857
